,corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,year
0,00469799,이엔플러스,074610,Y,[기재정정]사업보고서 (2021.12),20220331003484,이엔플러스,20220331,연,2022
1,00127042,삼양통상,002170,Y,[기재정정]사업보고서 (2021.12),20220331003424,삼양통상,20220331,연,2022
3,00174527,화성산업,002460,Y,[기재정정]사업보고서 (2021.12),20220331003395,화성산업,20220331,연,2022
6,00138297,STX,011810,Y,[기재정정]사업보고서 (2021.12),20220331003200,STX,20220331,연,2022
7,00132354,쿠쿠홀딩스,192400,Y,[기재정정]사업보고서 (2021.12),20220331002932,쿠쿠홀딩스,20220331,연,2022
8,00622787,바이오노트,377740,Y,사업보고서 (2021.12),20220331002923,바이오노트,20220331,연,2022
9,00141875,사조오양,006090,Y,[기재정정]사업보고서 (2021.12),20220331002835,사조오양,20220331,,2022
10,00555874,제주항공,089590,Y,[기재정정]사업보고서 (2021.12),20220331002829,제주항공,20220331,연,2022
11,00163691,유수홀딩스,000700,Y,[기재정정]사업보고서 (2021.12),20220331002815,유수홀딩스,20220331,연,2022
12,00226316,호전실업,111110,Y,[기재정정]사업보고서 (2021.12),20220331002749,호전실업,20220331,연,2022
13,00248974,하나제약,293480,Y,[기재정정]사업보고서 (2021.12),20220331002435,하나제약,20220331,,2022
14,00152385,에이프로젠,007460,Y,사업보고서 (2021.12),20220331001224,에이프로젠,20220331,연,2022
15,00121039,명문제약,017180,Y,[기재정정]사업보고서 (2021.12),20220331000338,명문제약,20220331,연,2022
16,00132628,성문전자,014910,Y,사업보고서 (2021.12),20220331000062,성문전자,20220331,연,2022
17,00142883,우신시스템,017370,Y,사업보고서 (2021.12),20220331000022,우신시스템,20220331,연,2022
18,00481454,금호타이어,073240,Y,[기재정정]사업보고서 (2021.12),20220330001690,금호타이어,20220330,연,2022
19,00172291,더존비즈온,012510,Y,[기재정정]사업보고서 (2021.12),20220330001628,더존비즈온,20220330,연,2022
20,01267684,쿠쿠홈시스,284740,Y,[기재정정]사업보고서 (2021.12),20220330001375,쿠쿠홈시스,20220330,연,2022
21,00134723,페이퍼코리아,001020,Y,[기재정정]사업보고서 (2021.12),20220330001348,페이퍼코리아,20220330,연,2022
22,00102113,경인양행,012610,Y,[기재정정]사업보고서 (2021.12),20220330000263,경인양행,20220330,연,2022
23,00172185,남성,004270,Y,사업보고서 (2021.12),20220329001016,남성,20220329,연,2022
24,00127802,삼익THK,004380,Y,[기재정정]사업보고서 (2021.12),20220329000395,삼익THK,20220329,,2022
25,00632304,JW홀딩스,096760,Y,사업보고서 (2021.12),20220329000006,JW홀딩스,20220329,연,2022
27,00225706,JW생명과학,234080,Y,사업보고서 (2021.12),20220328001123,JW생명과학,20220329,연,2022
28,00112970,대한방직,001070,Y,[기재정정]사업보고서 (2021.12),20220328001072,대한방직,20220328,연,2022
29,00186559,콤텍시스템,031820,Y,사업보고서 (2021.12),20220328001029,콤텍시스템,20220328,연,2022
30,00106368,금호석유화학,011780,Y,[기재정정]사업보고서 (2021.12),20220328000826,금호석유화학,20220328,연,2022
31,00166272,화승코퍼레이션,013520,Y,[첨부정정]사업보고서 (2021.12),20220328000684,화승코퍼레이션,20220328,연,2022
32,00109806,삼일씨엔에스,004440,Y,[기재정정]사업보고서 (2021.12),20220328000445,삼일씨엔에스,20220328,연,2022
33,00557933,진도,088790,Y,[기재정정]사업보고서 (2021.12),20220328000433,진도,20220328,연,2022
34,00116268,동성제약,002210,Y,[기재정정]사업보고서 (2021.12),20220328000201,동성제약,20220328,,2022
35,00159254,한국전자홀딩스,006200,Y,사업보고서 (2021.12),20220325001334,한국전자홀딩스,20220328,연,2022
36,00146542,일정실업,008500,Y,사업보고서 (2021.12),20220325001322,일정실업,20220325,연,2022
37,00688996,KB금융,105560,Y,[기재정정]사업보고서 (2021.12),20220325001281,KB금융,20220325,연,2022
38,00172936,동일산업,004890,Y,[기재정정]사업보고서 (2021.12),20220325001115,동일산업,20220325,연,2022
39,00164478,현대건설,000720,Y,[기재정정]사업보고서 (2021.12),20220325001068,현대건설,20220325,연,2022
40,00113492,깨끗한나라,004540,Y,[첨부정정]사업보고서 (2021.12),20220325001053,깨끗한나라,20220325,연,2022
41,00159564,한국주강,025890,Y,[기재정정]사업보고서 (2021.12),20220325001050,한국주강,20220325,,2022
42,00126779,삼아알미늄,006110,Y,[첨부정정]사업보고서 (2021.12),20220325000460,삼아알미늄,20220325,연,2022
43,00159971,KC그린홀딩스,009440,Y,[기재정정]사업보고서 (2021.12),20220325000392,KC그린홀딩스,20220325,연,2022
44,00796994,조선선재,120030,Y,[기재정정]사업보고서 (2021.12),20220325000373,조선선재,20220325,,2022
45,00149026,CS홀딩스,000590,Y,[기재정정]사업보고서 (2021.12),20220325000371,CS홀딩스,20220325,연,2022
46,00261285,한국가스공사,036460,Y,[기재정정]사업보고서 (2021.12),20220325000211,한국가스공사,20220325,연,2022
47,00795135,코오롱인더,120110,Y,[첨부정정]사업보고서 (2021.12),20220325000069,코오롱인더,20220325,연,2022
48,00134510,세종공업,033530,Y,사업보고서 (2021.12),20220324000888,세종공업,20220324,연,2022
49,00114792,동국제강,001230,Y,[기재정정]사업보고서 (2021.12),20220324000882,동국제강,20220324,연,2022
50,00412597,현대홈쇼핑,057050,Y,[기재정정]사업보고서 (2021.12),20220324000867,현대홈쇼핑,20220324,연,2022
51,00728638,한세실업,105630,Y,[기재정정]사업보고서 (2021.12),20220324000782,한세실업,20220324,연,2022
52,00176914,다우기술,023590,Y,[기재정정]사업보고서 (2021.12),20220324000698,다우기술,20220324,연,2022
53,00148276,제일기획,030000,Y,[기재정정]사업보고서 (2021.12),20220324000651,제일기획,20220324,연,2022
54,00296290,키움증권,039490,Y,[기재정정]사업보고서 (2021.12),20220324000600,키움증권,20220324,연,2022
55,00151863,청호ICT,012600,Y,[기재정정]사업보고서제출기한연장신고서 (2021.12),20220324000559,청호ICT,20220324,,2022
56,00149804,대유에이텍,002880,Y,[기재정정]사업보고서 (2021.12),20220324000531,대유에이텍,20220324,연,2022
57,00145552,이수화학,005950,Y,[첨부정정]사업보고서 (2021.12),20220324000505,이수화학,20220324,연,2022
58,00112378,KR모터스,000040,Y,[기재정정]사업보고서제출기한연장신고서 (2021.12),20220324000446,KR모터스,20220324,,2022
59,00122056,미창석유공업,003650,Y,사업보고서 (2021.12),20220324000331,미창석유공업,20220324,연,2022
60,00160588,한화,000880,Y,[기재정정]사업보고서 (2021.12),20220324000140,한화,20220324,연,2022
61,00480367,SK오션플랜트,100090,Y,사업보고서 (2021.12),20220323001382,SK오션플랜트,20220323,연,2022
62,00156150,하이트론씨스템즈,019490,Y,사업보고서제출기한연장신고서 (2021.12),20220323001376,하이트론씨스템즈,20220323,,2022
63,00113544,대한화섬,003830,Y,사업보고서 (2021.12),20220323001348,대한화섬,20220323,,2022
64,00203315,콘텐트리중앙,036420,Y,사업보고서 (2021.12),20220323001342,콘텐트리중앙,20220323,,2022
65,01108099,현대코퍼레이션홀딩스,227840,Y,사업보고서 (2021.12),20220323001338,현대코퍼레이션홀딩스,20220323,연,2022
66,00158316,NICE,034310,Y,사업보고서 (2021.12),20220323001331,NICE,20220323,연,2022
67,00128227,삼정펄프,009770,Y,사업보고서 (2021.12),20220323001311,삼정펄프,20220323,,2022
68,00565154,이노션,214320,Y,사업보고서 (2021.12),20220323001310,이노션,20220323,연,2022
69,00194947,한전산업,130660,Y,사업보고서 (2021.12),20220323001234,한전산업,20220323,연,2022
70,00111689,대우부품,009320,Y,사업보고서 (2021.12),20220323001221,대우부품,20220323,,2022
71,00102618,계양전기,012200,Y,사업보고서제출기한연장신고서 (2021.12),20220323001202,계양전기,20220323,,2022
72,00458234,아시아나IDT,267850,Y,사업보고서 (2021.12),20220323001196,아시아나IDT,20220323,,2022
73,00453488,다이나믹디자인,145210,Y,사업보고서 (2021.12),20220323001189,다이나믹디자인,20220323,연,2022
74,00816544,토니모리,214420,Y,사업보고서 (2021.12),20220323001143,토니모리,20220323,연,2022
75,00107613,이수페타시스,007660,Y,사업보고서 (2021.12),20220323001140,이수페타시스,20220323,연,2022
76,00147860,에스엠벡셀,010580,Y,사업보고서 (2021.12),20220323001138,에스엠벡셀,20220323,연,2022
77,00135111,수산중공업,017550,Y,사업보고서 (2021.12),20220323001120,수산중공업,20220323,연,2022
78,00108038,엔피씨,004250,Y,사업보고서 (2021.12),20220323001097,엔피씨,20220323,연,2022
79,00117267,동양생명,082640,Y,사업보고서 (2021.12),20220323001093,동양생명,20220323,연,2022
80,00156488,휴스틸,005010,Y,사업보고서 (2021.12),20220323001079,휴스틸,20220323,연,2022
81,00130091,샘표,007540,Y,[기재정정]사업보고서 (2021.12),20220323001080,샘표,20220323,연,2022
82,00163716,한창,005110,Y,사업보고서 (2021.12),20220323001074,한창,20220323,연,2022
83,00651901,에어부산,298690,Y,사업보고서 (2021.12),20220323001066,에어부산,20220323,,2022
84,00671376,티웨이항공,091810,Y,사업보고서 (2021.12),20220323001033,티웨이항공,20220323,연,2022
85,01205709,HD현대,267250,Y,[기재정정]사업보고서 (2021.12),20220323001006,HD현대,20220323,연,2022
86,00631518,SK이노베이션,096770,Y,사업보고서 (2021.12),20220323000978,SK이노베이션,20220323,연,2022
87,00706715,미원홀딩스,107590,Y,사업보고서 (2021.12),20220323000968,미원홀딩스,20220323,연,2022
88,00114765,케이비아이동국실업,001620,Y,사업보고서 (2021.12),20220323000961,케이비아이동국실업,20220323,연,2022
89,00107677,비비안,002070,Y,사업보고서 (2021.12),20220323000957,비비안,20220323,연,2022
90,00117337,동양,001520,Y,[기재정정]사업보고서 (2021.12),20220323000930,동양,20220323,연,2022
91,00119140,핸즈코퍼레이션,143210,Y,사업보고서 (2021.12),20220323000898,핸즈코퍼레이션,20220323,연,2022
92,00108940,대성홀딩스,016710,Y,사업보고서 (2021.12),20220323000894,대성홀딩스,20220323,연,2022
93,00423690,삼성출판사,068290,Y,사업보고서 (2021.12),20220323000869,삼성출판사,20220323,연,2022
94,00109824,대림통상,006570,Y,사업보고서 (2021.12),20220323000843,대림통상,20220323,연,2022
95,00113562,롯데손해보험,000400,Y,사업보고서 (2021.12),20220323000792,롯데손해보험,20220323,,2022
96,00133706,세하,027970,Y,사업보고서 (2021.12),20220323000788,세하,20220323,,2022
97,00105156,극동유화,014530,Y,사업보고서 (2021.12),20220323000781,극동유화,20220323,연,2022
98,00117726,동양피스톤,092780,Y,사업보고서 (2021.12),20220323000753,동양피스톤,20220323,연,2022
99,00681142,쌍방울,102280,Y,사업보고서 (2021.12),20220323000748,쌍방울,20220323,연,2022
100,00118451,동일제강,002690,Y,사업보고서 (2021.12),20220323000738,동일제강,20220323,,2022
101,00130879,서울식품공업,004410,Y,사업보고서 (2021.12),20220323000713,서울식품공업,20220323,,2022
102,00146861,자화전자,033240,Y,사업보고서 (2021.12),20220323000621,자화전자,20220323,연,2022
103,00144818,유유제약,000220,Y,사업보고서 (2021.12),20220323000620,유유제약,20220323,연,2022
104,00156354,지엠비코리아,013870,Y,사업보고서 (2021.12),20220323000588,지엠비코리아,20220323,연,2022
105,00255619,강원랜드,035250,Y,사업보고서 (2021.12),20220323000547,강원랜드,20220323,연,2022
106,00129554,갤럭시아에스엠,011420,Y,[기재정정]사업보고서 (2021.12),20220323000490,갤럭시아에스엠,20220323,,2022
107,00109514,티웨이홀딩스,004870,Y,사업보고서 (2021.12),20220323000447,티웨이홀딩스,20220323,연,2022
108,00127158,씨아이테크,004920,Y,사업보고서 (2021.12),20220323000416,씨아이테크,20220323,연,2022
109,00131939,선도전기,007610,Y,사업보고서 (2021.12),20220323000389,선도전기,20220323,연,2022
110,00163673,한진중공업홀딩스,003480,Y,사업보고서 (2021.12),20220323000386,한진중공업홀딩스,20220323,연,2022
111,01238169,오리온,271560,Y,[기재정정]사업보고서 (2021.12),20220323000300,오리온,20220323,연,2022
112,00134565,이스타코,015020,Y,사업보고서 (2021.12),20220323000253,이스타코,20220323,,2022
113,00148461,제일연마,001560,Y,사업보고서 (2021.12),20220323000156,제일연마,20220323,연,2022
114,01205329,크라운제과,264900,Y,[기재정정]사업보고서 (2021.12),20220323000021,크라운제과,20220323,,2022
115,00193009,KH 필룩스,033180,Y,사업보고서 (2021.12),20220322001131,KH 필룩스,20220322,연,2022
116,00589127,KEC,092220,Y,사업보고서 (2021.12),20220322001114,KEC,20220322,연,2022
117,00198697,일진디스플,020760,Y,사업보고서 (2021.12),20220322001113,일진디스플,20220322,연,2022
118,00937324,한국타이어앤테크놀로지,161390,Y,[기재정정]사업보고서 (2021.12),20220322001106,한국타이어앤테크놀로지,20220322,연,2022
119,00168331,국동,005320,Y,사업보고서 (2021.12),20220322001089,국동,20220322,연,2022
120,00155355,풀무원,017810,Y,사업보고서 (2021.12),20220322001067,풀무원,20220322,연,2022
121,00113207,대한전선,001440,Y,사업보고서 (2021.12),20220322001052,대한전선,20220322,연,2022
122,00160302,코스모화학,005420,Y,사업보고서 (2021.12),20220322001034,코스모화학,20220322,연,2022
123,00138792,아시아나항공,020560,Y,사업보고서 (2021.12),20220322001012,아시아나항공,20220322,연,2022
124,00126937,삼양홀딩스,000070,Y,사업보고서 (2021.12),20220322001008,삼양홀딩스,20220322,연,2022
125,00126089,대유플러스,000300,Y,사업보고서 (2021.12),20220322000990,대유플러스,20220322,연,2022
126,00169048,HLB글로벌,003580,Y,사업보고서 (2021.12),20220322000988,HLB글로벌,20220322,연,2022
127,00684802,에이플러스에셋,244920,Y,[기재정정]사업보고서 (2021.12),20220322000962,에이플러스에셋,20220322,연,2022
128,00261443,엔씨소프트,036570,Y,사업보고서 (2021.12),20220322000959,엔씨소프트,20220322,연,2022
129,00309503,한국항공우주,047810,Y,사업보고서 (2021.12),20220322000955,한국항공우주,20220322,연,2022
130,00127255,삼영,003720,Y,사업보고서 (2021.12),20220322000953,삼영,20220322,연,2022
131,00143314,에이엔피,015260,Y,사업보고서 (2021.12),20220322000949,에이엔피,20220322,,2022
132,00107224,남선알미늄,008350,Y,사업보고서 (2021.12),20220322000939,남선알미늄,20220322,연,2022
133,00145190,유화증권,003460,Y,[기재정정]사업보고서 (2021.12),20220322000927,유화증권,20220322,,2022
134,00131832,SK디스커버리,006120,Y,[기재정정]사업보고서 (2021.12),20220322000926,SK디스커버리,20220322,연,2022
135,00118965,티에이치엔,019180,Y,사업보고서 (2021.12),20220322000923,티에이치엔,20220322,연,2022
136,00145598,이연제약,102460,Y,사업보고서 (2021.12),20220322000922,이연제약,20220322,연,2022
137,00119195,동화약품,000020,Y,사업보고서 (2021.12),20220322000889,동화약품,20220322,연,2022
138,00132868,성안,011300,Y,사업보고서 (2021.12),20220322000888,성안,20220322,연,2022
139,00409672,티비에이치글로벌,084870,Y,사업보고서 (2021.12),20220322000879,티비에이치글로벌,20220322,,2022
140,00154329,태평양물산,007980,Y,사업보고서 (2021.12),20220322000869,태평양물산,20220322,연,2022
141,00113535,대한해운,005880,Y,사업보고서 (2021.12),20220322000863,대한해운,20220322,연,2022
142,00180795,인팩,023810,Y,사업보고서 (2021.12),20220322000861,인팩,20220322,연,2022
143,00459871,농심홀딩스,072710,Y,사업보고서 (2021.12),20220322000853,농심홀딩스,20220322,연,2022
144,00164812,현대코퍼레이션,011760,Y,사업보고서 (2021.12),20220322000850,현대코퍼레이션,20220322,연,2022
145,00980122,JB금융지주,175330,Y,사업보고서 (2021.12),20220322000818,JB금융지주,20220322,연,2022
146,00162072,한신기계공업,011700,Y,사업보고서 (2021.12),20220322000815,한신기계공업,20220322,연,2022
147,00117212,두산,000150,Y,[첨부정정]사업보고서 (2021.12),20220322000813,두산,20220322,연,2022
148,00219574,코스맥스비티아이,044820,Y,사업보고서 (2021.12),20220322000797,코스맥스비티아이,20220322,연,2022
149,00159795,한국카본,017960,Y,사업보고서 (2021.12),20220322000780,한국카본,20220322,연,2022
150,00480455,STX엔진,077970,Y,사업보고서 (2021.12),20220322000774,STX엔진,20220322,연,2022
151,00132804,성신양회,004980,Y,사업보고서 (2021.12),20220322000761,성신양회,20220322,연,2022
152,00360142,아이마켓코리아,122900,Y,사업보고서 (2021.12),20220322000751,아이마켓코리아,20220322,연,2022
153,00127857,삼익악기,002450,Y,사업보고서 (2021.12),20220322000742,삼익악기,20220322,연,2022
154,00526599,덴티움,145720,Y,사업보고서 (2021.12),20220322000724,덴티움,20220322,연,2022
155,00135777,신대양제지,016590,Y,사업보고서 (2021.12),20220322000706,신대양제지,20220322,연,2022
156,00136457,SH에너지화학,002360,Y,사업보고서 (2021.12),20220322000701,SH에너지화학,20220322,연,2022
157,00159698,지역난방공사,071320,Y,사업보고서 (2021.12),20220322000684,지역난방공사,20220322,연,2022
158,00101433,경농,002100,Y,사업보고서 (2021.12),20220322000678,경농,20220322,연,2022
159,00442835,메타랩스,090370,Y,사업보고서 (2021.12),20220322000674,메타랩스,20220322,연,2022
160,01204056,하이브,352820,Y,사업보고서 (2021.12),20220322000653,하이브,20220322,연,2022
161,00106119,금양,001570,Y,사업보고서 (2021.12),20220322000647,금양,20220322,연,2022
162,00118521,진원생명과학,011000,Y,사업보고서 (2021.12),20220322000627,진원생명과학,20220322,연,2022
163,00111458,대영포장,014160,Y,[기재정정]사업보고서 (2021.12),20220322000600,대영포장,20220322,,2022
164,00164779,SK하이닉스,000660,Y,사업보고서 (2021.12),20220322000590,SK하이닉스,20220322,연,2022
165,00103662,광명전기,017040,Y,사업보고서 (2021.12),20220322000565,광명전기,20220322,연,2022
166,00124151,부산주공,005030,Y,사업보고서 (2021.12),20220322000532,부산주공,20220322,,2022
167,00112651,대창,012800,Y,사업보고서 (2021.12),20220322000499,대창,20220322,연,2022
168,00107066,남광토건,001260,Y,사업보고서 (2021.12),20220322000463,남광토건,20220322,연,2022
169,00911955,잇츠한불,226320,Y,사업보고서 (2021.12),20220322000457,잇츠한불,20220322,연,2022
170,00163345,DB,012030,Y,사업보고서 (2021.12),20220322000400,DB,20220322,연,2022
171,00303217,우진플라임,049800,Y,사업보고서 (2021.12),20220322000393,우진플라임,20220322,연,2022
172,00861076,케이탑리츠,145270,Y,사업보고서 (2021.12),20220322000362,케이탑리츠,20220322,연,2022
173,00106313,금호건설,002990,Y,사업보고서 (2021.12),20220322000355,금호건설,20220322,연,2022
174,00110608,DSR,155660,Y,사업보고서 (2021.12),20220322000343,DSR,20220322,연,2022
175,00148948,조비,001550,Y,사업보고서 (2021.12),20220322000340,조비,20220322,,2022
176,00453284,교촌에프앤비,339770,Y,사업보고서 (2021.12),20220322000301,교촌에프앤비,20220322,연,2022
177,00159616,두산에너빌리티,034020,Y,사업보고서 (2021.12),20220322000017,두산에너빌리티,20220322,연,2022
178,00670340,씨에스윈드,112610,Y,사업보고서 (2021.12),20220321001550,씨에스윈드,20220321,연,2022
179,00101220,KG케미칼,001390,Y,사업보고서 (2021.12),20220321001518,KG케미칼,20220321,,2022
180,00161976,한세예스24홀딩스,016450,Y,사업보고서 (2021.12),20220321001517,한세예스24홀딩스,20220321,연,2022
181,00164724,현대엘리베이터,017800,Y,사업보고서 (2021.12),20220321001512,현대엘리베이터,20220321,연,2022
182,00776820,영원무역,111770,Y,[첨부정정]사업보고서 (2021.12),20220321001505,영원무역,20220321,연,2022
183,00116949,DN오토모티브,007340,Y,사업보고서 (2021.12),20220321001500,DN오토모티브,20220321,연,2022
184,00125080,AK홀딩스,006840,Y,사업보고서 (2021.12),20220321001495,AK홀딩스,20220321,연,2022
185,00161860,한성기업,003680,Y,사업보고서 (2021.12),20220321001488,한성기업,20220321,,2022
186,00854997,에스디바이오센서,137310,Y,사업보고서 (2021.12),20220321001483,에스디바이오센서,20220321,연,2022
187,00595191,후성,093370,Y,사업보고서 (2021.12),20220321001474,후성,20220321,연,2022
188,00155124,평화홀딩스,010770,Y,사업보고서 (2021.12),20220321001469,평화홀딩스,20220321,연,2022
189,00117498,스틱인베스트먼트,026890,Y,사업보고서 (2021.12),20220321001468,스틱인베스트먼트,20220321,연,2022
190,00983271,엔에이치엔,181710,Y,사업보고서 (2021.12),20220321001453,엔에이치엔,20220321,연,2022
191,00573579,평화산업,090080,Y,사업보고서 (2021.12),20220321001445,평화산업,20220321,연,2022
192,00164636,HDC,012630,Y,사업보고서 (2021.12),20220321001432,HDC,20220321,연,2022
193,00904672,넷마블,251270,Y,사업보고서 (2021.12),20220321001426,넷마블,20220321,연,2022
194,01323032,케이카,381970,Y,사업보고서 (2021.12),20220321001421,케이카,20220321,,2022
195,00108135,녹십자홀딩스,005250,Y,사업보고서 (2021.12),20220321001417,녹십자홀딩스,20220321,연,2022
196,00300548,현대리바트,079430,Y,사업보고서 (2021.12),20220321001411,현대리바트,20220321,연,2022
197,00372882,KTcs,058850,Y,사업보고서 (2021.12),20220321001408,KTcs,20220321,연,2022
198,00140964,영원무역홀딩스,009970,Y,사업보고서 (2021.12),20220321001406,영원무역홀딩스,20220321,연,2022
199,01310269,HDC현대산업개발,294870,Y,사업보고서 (2021.12),20220321001372,HDC현대산업개발,20220321,연,2022
200,00117629,동양철관,008970,Y,사업보고서 (2021.12),20220321001370,동양철관,20220321,연,2022
201,00241005,코오롱플라스틱,138490,Y,사업보고서 (2021.12),20220321001369,코오롱플라스틱,20220321,연,2022
202,00225706,JW생명과학,234080,Y,사업보고서제출기한연장신고서 (2021.12),20220321001365,JW생명과학,20220321,,2022
203,00632304,JW홀딩스,096760,Y,사업보고서제출기한연장신고서 (2021.12),20220321001364,JW홀딩스,20220321,,2022
204,00101488,경동나비엔,009450,Y,사업보고서 (2021.12),20220321001363,경동나비엔,20220321,연,2022
205,00135050,팜젠사이언스,004720,Y,사업보고서 (2021.12),20220321001357,팜젠사이언스,20220321,연,2022
206,00148540,CJ,001040,Y,사업보고서 (2021.12),20220321001352,CJ,20220321,연,2022
207,00152880,코오롱글로벌,003070,Y,사업보고서 (2021.12),20220321001348,코오롱글로벌,20220321,연,2022
208,00149947,JW중외제약,001060,Y,사업보고서 (2021.12),20220321001347,JW중외제약,20220321,연,2022
209,00258801,카카오,035720,Y,사업보고서 (2021.12),20220321001331,카카오,20220321,연,2022
210,00129679,녹십자,006280,Y,사업보고서 (2021.12),20220321001318,녹십자,20220321,연,2022
211,01415892,제이알글로벌리츠,348950,Y,사업보고서 (2021.12),20220321001317,제이알글로벌리츠,20220321,연,2022
212,00956930,동아에스티,170900,Y,[기재정정]사업보고서 (2021.12),20220321001316,동아에스티,20220321,연,2022
214,00105952,LS,006260,Y,사업보고서 (2021.12),20220321001306,LS,20220321,연,2022
215,00119672,두올,016740,Y,사업보고서 (2021.12),20220321001298,두올,20220321,연,2022
216,00160843,DB하이텍,000990,Y,사업보고서 (2021.12),20220321001280,DB하이텍,20220321,연,2022
217,00112059,상상인증권,001290,Y,사업보고서 (2021.12),20220321001270,상상인증권,20220321,연,2022
218,00372873,KTis,058860,Y,사업보고서 (2021.12),20220321001238,KTis,20220321,,2022
219,00120021,LG,003550,Y,사업보고서 (2021.12),20220321001237,LG,20220321,연,2022
220,00151368,인터지스,129260,Y,사업보고서 (2021.12),20220321001232,인터지스,20220321,연,2022
221,01412725,두산퓨얼셀,336260,Y,사업보고서 (2021.12),20220321001227,두산퓨얼셀,20220321,,2022
